TF	Log10Events	MDS_difference	p-value
SRBP2_0	3.2062860444124324	0.010375171101561264	0.376245794595
ZF64A_0	2.9649663748310977	-0.015238097545843652	0.377682918943
TWST1_0	2.5269850685599953	0.01602597363664402	0.379447695937
HMX1_0	2.701136066092526	-0.010291897612142222	0.380612757524
GLI1_0	2.6133131614554594	0.016321193538206977	0.383305035335
HME2_0	2.4608978427565478	0.015029405712487268	0.383393624549
ALX4_0	2.1613680022349744	-0.019501079909753513	0.384729537246
ETV7_0	4.305061026102978	-0.003067525166531441	0.384736675081
SOX2_1	2.7767011839884104	-0.013927599492879332	0.384879093165
ZN418_1	3.097083696066521	-0.009941551845391179	0.385516061312
SOX2_0	3.3261309567107946	-0.008127518943077392	0.387306187616
NFAC3_0	3.069483093934611	-0.00930935439517312	0.388564741581
GBX1_0	3.2231063809285874	0.0053909300490351825	0.389674212025
PBX2_0	2.8145805160103183	0.010805078987055067	0.403232987318
STA5B_0	3.046300019652969	0.010142269370996578	0.405921479946
CEBPB_0	2.963315511386111	0.008006349886917364	0.406299387046
CEBPD_0	2.889861721258188	0.00879614429553561	0.407010694634
MYB_0	2.7431176252147416	-0.01633343377038439	0.407299589588
GCR_0	2.5611013836490555	-0.018557801548933925	0.407419653399
SP1_0	3.582631439489636	-0.008756720675274802	0.407552963467
NKX32_0	2.6584883813090165	-0.014334537680200722	0.408103010271
VSX1_0	2.916190659980537	0.006795630237919783	0.409080905815
HSFY1_0	1.5051499783199058	-0.05004295183093578	0.410335052348
IRX3_0	3.136879039875517	0.007782188440914281	0.410355228372
NFIA_1	3.6356847625472226	0.005634358217797413	0.411243014642
IRF7_0	3.0447356974505064	-0.011018998269385722	0.412249989932
INSM1_0	2.356981400993131	0.026116111494544333	0.413676513121
NKX28_0	2.786396461372304	0.013604670041354393	0.413965891416
HLF_0	2.302114376956201	0.022028147989025457	0.416464586152
ZN680_0	2.176091259055681	0.0311031051771902	0.418389824044
ZN232_0	1.6674529528899538	-0.029943500209037834	0.418427746432
PAX4_0	2.873029812061044	-0.00809620352896921	0.418832266814
MAZ_1	3.6205004178372606	-0.007086974336026312	0.418847909124
GSC_0	2.343408593803857	-0.020280654237422216	0.418962075668
BARH1_0	2.5085297189712863	0.014110465330162693	0.423325969079
RORA_0	2.7842605825660836	0.012806589687639024	0.427011637324
KLF13_0	3.2296818423176754	-0.010786572250573443	0.427017627469
ERG_0	3.348012638422195	-0.009489180741312163	0.432360868971
GCM2_0	1.9057958803678683	-0.045912874012702054	0.433361810304
HESX1_0	2.3074960379132126	-0.02640232168436811	0.43364678593
ZN140_0	2.452553063228925	-0.013290189216104196	0.433647613001
Z354A_0	3.1947917577219243	0.006082846869574292	0.433794983955
