TF	Log10Events	MDS_difference	p-value
SP5_0	3.9525260715561386	-0.04220252927623699	4.77835508589e-14
MAZ_0	4.156261343464525	-0.020094106454173206	1.92878743425e-07
WT1_0	3.814014399594432	-0.034991253619283506	6.96581975474e-07
RREB1_0	3.2505419780102724	-0.028296645050814848	9.40799454062e-05
STAT1_0	3.8719813538433687	0.015374079041204476	0.000376584679552
PURA_0	3.3277674899027287	-0.03739753438888573	0.000587179967526
NR1H3_1	2.0663259253620376	0.1098014649998398	0.00345319318307
FOXJ3_0	3.168055303459139	0.010356994503706921	0.00671403571486
OVOL1_0	2.387389826338729	-0.04360619464067643	0.00870220428902
ESR2_0	2.156851901070011	0.10484500681612212	0.00956160134079
EGR2_1	3.5225094379928774	-0.021904897395407234	0.0125896656539
RUNX1_0	2.493458050995188	-0.04297459310360796	0.013646135363
FUBP1_0	3.0907869279492672	0.012563082873903647	0.0172142221783
COT1_1	2.1958996524092336	0.06157619583095728	0.0221299462175
RUNX2_0	2.455606112581867	-0.04033651504244646	0.0281676920142
MSX2_0	2.8472641017707643	0.0170731891164837	0.0317464539364
GCR_1	2.5865873046717547	-0.029456160434921462	0.0342720238713
AP2C_0	2.871572935545878	0.04597122296919654	0.0361993056158
ZBT17_0	3.6737579365495763	-0.01683854737371284	0.037165526935
PEBB_0	2.6095944092252195	-0.033745858450786606	0.0373153919264
TEAD2_0	2.34143452457814	0.05121305059576736	0.0419880460185
NFIA_0	1.8721562727482925	0.0828857805662947	0.0432471706666
COT2_2	2.371067862271736	0.04487495540929858	0.0466502907247
P73_0	1.9800033715837462	0.07489806677720268	0.0481580878729
AP2A_0	2.6789733759197647	0.0527179590411725	0.0485547622366
PO4F2_0	1.9242792860618814	0.0742506521762997	0.0523386740207
ZFHX3_0	2.271841606536499	0.028283025761745913	0.0589571280915
ELF5_0	3.0466902213700564	0.02219464575602246	0.060237753442
RARA_1	2.5526682161121927	0.03124954553882943	0.0629330467064
E2F4_0	3.0569048513364723	-0.033882383196176334	0.0663059914698
SP2_1	3.206421065237988	-0.027811674068707125	0.0689893187669
NOBOX_0	2.0606978403536114	0.022261262255875297	0.0690520895375
ZEB1_0	2.7079957464229287	0.034503223955817584	0.069604816071
SOX15_0	3.46037156183465	0.010465981942595494	0.070545055601
SP4_0	3.482301767223442	-0.01921984538550641	0.0746942969998
PRD14_0	1.9800033715837462	-0.057260818808855495	0.0756726670636
HXA5_0	2.0021660617565074	0.02462772608278537	0.0786238481547
HXD4_0	2.633468455579586	0.01616599129481134	0.0797487166323
LEF1_0	2.9151359066220115	0.016355286672238546	0.0816529290442
NFYB_0	2.5769169559652068	-0.05371571213047701	0.0844853840212
EGR1_0	3.1814147962542836	-0.0254107616462304	0.0846039669849
GABPA_0	2.487138375477186	-0.06847332588299249	0.0863183357251
NR1H3_0	2.442479769064448	0.03863024875928611	0.0865484176809
