TF	Log10Events	MDS_difference	p-value
FOXD1_0	1.8481891169913987	-0.04362905765741193	0.202681254297
COT2_1	2.2367890994092927	-0.036014363759096564	0.205827214444
CDX1_0	2.6106601630898796	0.013803717936978524	0.206438567881
ATF3_0	2.5403294747908736	0.036527671712838494	0.208863433722
SRY_0	3.321184027302314	0.007293965480285226	0.213297176468
RUNX2_0	2.2933625547114453	0.0361941395331547	0.216641191141
PROP1_0	1.9111576087399764	-0.02988119155027205	0.217698517887
GLI3_0	2.1122697684172707	0.04137535866648518	0.23458900812
ERG_0	2.6196150057428063	-0.03370103308469716	0.24536461233
PO5F1_0	1.9590413923210932	-0.035404994077453955	0.246342957618
SMAD1_0	2.4149733479708178	-0.030747902071915495	0.246836586287
PRD14_0	1.7745169657285496	-0.04998682631343336	0.246977503237
TBX2_0	1.919078092376074	-0.040573962634609405	0.248388324007
