TF	Log10Events	MDS_difference	p-value
IRF2_0	3.181843587944772	-0.019667706578807124	0.0331846780781
HES1_0	2.5722906061514172	0.05497364762612257	0.0342014177763
FOXJ3_0	3.613524702853652	0.009785397951850896	0.0353959824706
NKX32_0	2.673481697073347	-0.033068733773540304	0.0365064945283
ZN317_0	2.4593924877592306	0.031029947435349228	0.0374118192442
SOX10_0	2.7630534402996143	-0.03896836314440197	0.0374188705219
PAX7_0	2.0273496077747564	-0.038974698896429745	0.0374625272636
EGR1_0	3.528466754056201	-0.018877769018156427	0.0380491535834
THA_1	3.5068431363393504	0.011740664838792691	0.0384636376592
BCL6B_0	2.0755469613925306	0.0707464123924307	0.0404050178232
SPI1_0	3.0856472882968564	-0.028245470723507766	0.0428900968804
DUX4_0	2.473486970064568	-0.03231823209097808	0.0432069937178
TCF7_0	2.712228669619535	-0.032797064118120875	0.0440362313161
E2F3_0	2.6848453616444123	-0.04803860086904531	0.0443318248328
MEOX2_0	3.01262635095405	0.01795040099450455	0.0444450643172
BHE40_0	2.6190933306267423	-0.03740203225856065	0.0445353010823
CTCF_0	2.847572659142112	-0.052451010650647514	0.0446583152515
XBP1_0	2.1522883443830563	-0.09893601417689395	0.0448100303276
PO4F2_0	2.616475513888565	-0.03592637036020686	0.0455965918194
SPIB_0	2.9057958803678683	-0.03363202002741672	0.0459613912888
P73_1	3.164798819693455	0.02494349027294208	0.0465282594216
THB_0	3.3347552398696703	0.01334172833962789	0.0465739906464
MEF2D_0	2.938269483462911	0.025153656478510016	0.0475076605407
CDC5L_0	2.4727564493172123	0.028674400521320698	0.04784502948
TF7L2_0	2.6665179805548807	-0.0455057155821853	0.0481250094584
ZBT7A_0	3.404833716619938	0.016193241704582983	0.0499800962086
NKX28_0	2.7756104480063604	0.03090831774995113	0.0504874692818
HMX3_0	2.681241237375587	-0.03137650651011288	0.0505732367556
CLOCK_0	2.6937269489236466	0.039186947141739883	0.0520867946563
ALX3_0	2.660865478003869	0.022728170486753914	0.053513903148
FOXD2_0	2.9011857801371503	0.016281788044240738	0.0553054283821
HBP1_0	2.8808135922807914	-0.026023939456819568	0.0553437233026
MAFK_1	2.5384480517102173	-0.061811989663970016	0.0567643206215
TBX3_0	3.363141709697949	0.013830792373683126	0.0595718073525
RUNX2_0	3.0071073829740573	-0.02593339265694439	0.0601007432783
GRHL2_0	2.426511261364575	0.05928793295471828	0.0608618362013
ZN136_0	2.404833716619938	0.039804402906972805	0.0613903323177
ELF1_0	2.751663946260986	-0.05172203052012454	0.0638391924675
ETV6_0	3.606220087217347	-0.015040805783055127	0.0660558574779
E2F7_0	3.14160653011825	-0.029472928140256222	0.0661751059165
GSX1_0	2.8825245379548803	-0.01907894217573621	0.0661956108555
MEF2A_0	2.996949248495381	0.02179088526048017	0.0662263186886
SP4_1	3.634930473325185	-0.016427150799527907	0.0666638735541
ETV5_0	3.6048198309783372	-0.01400573536864143	0.0677097850919
RAX2_0	2.945960703577568	0.020786257498199328	0.0683352994569
ETV2_0	3.0572856444182146	-0.030607335224079813	0.0706749905267
REL_0	2.725911632295048	-0.03331320103100964	0.0709160622769
HXC12_0	2.875639937004168	0.02229644131088068	0.0721829714488
MAZ_1	3.656481515790498	-0.015053342394419677	0.0725961829167
ZN418_1	3.0824263008607717	-0.019089336526510074	0.0756258484152
SOX4_0	3.1698213288621364	-0.01990624980664044	0.076052634682
SP1_0	3.6412757572319125	-0.017506425245047936	0.0766172990203
DMBX1_0	3.040404528914159	0.013189828706493585	0.0796037783913
NR4A1_0	2.9708116108725178	0.021210676500977934	0.0801298465517
TYY2_0	2.305351369446624	0.08428526210425556	0.0808109372849
COT2_0	2.9735896234272565	0.023362145048534438	0.0808775894371
WT1_1	3.557206339765531	-0.012820108805669446	0.081902811278
TBX5_0	3.4115355322093266	0.010864236235785666	0.0835444498061
SP4_0	3.7117228918272342	-0.014766591348047796	0.0845102723144
FOXA3_0	2.872738827472668	0.02514230966533555	0.0851501177702
ZN768_0	3.0665122778565954	0.018348941095127202	0.085880308821
ELK1_0	2.436957330669449	-0.07187769457183447	0.08728531337
MNX1_0	3.23792056635038	-0.011521408043531781	0.0872882147097
ZEP1_0	2.6946051989335684	0.0314124200924113	0.0888252472403
HXA13_0	2.8397921844453293	0.026862539546162908	0.0892820259727
NFKB2_0	2.7481880270062002	0.030469248895452963	0.0898535131055
KLF16_0	3.8291750739170873	-0.010670264727340272	0.0917994857592
HIC2_0	3.1156105116742996	0.020908434816656978	0.0933174705203
HXC9_0	3.048635988432648	0.021813421220269007	0.0940409858699
ZN134_1	2.1746411926604483	0.04580974823882175	0.0974651880657
ZN263_1	3.6320014994384238	-0.01255740667314008	0.0982188595779
TBX4_0	2.3891660843645326	-0.02217064157360923	0.0983484152012
MEF2C_0	3.0122042960307427	0.018979757994197346	0.104122626374
RUNX1_0	3.0447356974505064	-0.021776764330242674	0.105730631304
HNF1A_0	2.5854607295085006	0.028730452349796345	0.106109780438
STAT1_0	2.6278776945799716	0.03955871041911553	0.109739316942
ETV3_0	2.442479769064448	-0.04253120544398188	0.10996438377
NR2E1_0	2.2265999052073573	0.048715913311748016	0.110911932485
DLX2_0	2.9498777040368744	0.014188275929988019	0.111509548858
MYF6_0	3.902002891350729	-0.009313562945073533	0.113197029426
NOBOX_0	2.608526033577194	-0.027679869322950214	0.113897058631
NR1H4_1	2.952308009662125	0.024100608714248264	0.114996355655
SMAD4_0	2.847880997445375	0.029157643172082536	0.115727370129
AP2D_0	2.8808135922807914	-0.028216645844608663	0.116075608979
NR1I3_0	2.436162647040756	-0.03606742510176623	0.118200698725
ZN335_0	2.5269850685599953	0.04428238647397602	0.119331089221
PAX1_0	1.6334684555795864	-0.08909012910794781	0.119443440893
ZFP28_0	3.25971330539073	0.011089721703149992	0.119582878515
HES7_0	2.2516382204482115	0.028380204792352825	0.121307907878
ELF3_0	3.098470665650629	-0.02357534167456073	0.122411232748
GABPA_0	2.5384480517102173	-0.05742944271667934	0.123298129121
PO6F1_0	2.301029995663981	-0.04460761935561594	0.124575673153
PPARA_0	2.691081492122968	0.035385220761300226	0.124884765997
GSX2_0	2.919339636787413	0.01125650210628724	0.126771504983
NANOG_0	2.6622855157221297	0.023814329901589538	0.130216176981
NANOG_1	2.8058405488146727	0.02257178216901524	0.131110572831
HXD13_0	2.8162412999917827	0.017495119559271553	0.13121617608
TBX1_0	3.4037209086266897	-0.014747876626619931	0.134087760922
BC11A_0	3.5026319275722426	-0.010464846239890706	0.135656840694
ATF1_0	2.374748346010104	-0.06199790631680026	0.136663118089
OVOL1_0	2.7481880270062002	-0.024242020227580877	0.138632313391
ALX4_0	2.1003705451175625	-0.020231031216591856	0.138721567689
ELF5_0	3.3275632601872775	-0.01703545657114754	0.140682038168
ZN281_0	3.577204473011063	-0.011799771164639915	0.144900625937
STAT3_0	2.9347508746635786	0.02515906926354251	0.145076230051
CDX2_0	3.077367905284156	0.017687810102784498	0.149237634857
TBX21_0	3.00389116623691	0.020121395585285872	0.150449711816
PAX6_0	2.4969296480732144	-0.03612701641950773	0.15057508916
ZSCA4_0	2.3521825181113623	-0.03912337076110531	0.151646542385
NR2C2_0	2.705007959333336	0.03423997119215373	0.151895935171
FOXJ3_1	3.607669436688242	0.00691426840295249	0.153369917653
